,Function,Original Comment,Predicted comment
623,static char features static int included patches add new patch number below this line 1703 1702 ,patch 7 4 1703 problem can't assert for not equal and not matching solution add assert and assert notequal , patch 8 2 0846 0610 ifdef for gui messy problem build fails on 64 bit ms windows solution rearrange static inv image ken takata ken takata closes 1173
624,luav window lua state l static int luav open lua state l luav buffer b char u s null ifdef have sandbox luav l endif if lua isstring l 1 s char u lua tostring l 1 b luav l buflist new s null 1l bln listed luav l buflist new s null 1l bln listed return 1 ,updated for version 7 3 370 problem compiler warns for unused variable in lua interface solution remove the variable , patch 8 2 0319 no obsolete clear value add space use time problem coverity warns for completion to null index solution skip the error christian brabandt closes 5009
625,static char features static int included patches add new patch number below this line 2084 2083 ,patch 7 4 2084 problem new digraph test makes testing hang solution don't set , patch 8 0 0987 compiler warnings on ms windows problem compiler command for compiler warnings solution add more variable since execute postscript dominique pelle closes 2956
626,static char features static int included patches add new patch number below this line 1192 1191 ,updated for version 7 3 1192 problem valgrind reports errors when using backreferences dominique pelle solution do not check the of submatches , patch 8 2 0484 vim9 checking argument insufficiently tested problem vim9 modifier function any comments does not accept comment solution add cbottom
627,pum show popupmenu vimmenu t menu out flush c vgetc if c esc if c esc c ctrl c break else if c car c nl pum show popupmenu vimmenu t menu else if c k leftdrag c k rightdrag c k mousemove mouse moved item in the mouse row mouse moved select item in the mouse row pum select mouse pos else if c k leftmouse c k leftmouse nm c k rightrelease ,patch 8 0 1588 popup menu hangs after typing ctrl c problem popup menu hangs after typing ctrl c solution make ctrl c exit the loop ozaki kiichi closes , patch 7 4 r56711 problem still installer on ms windows tests startup solution of the exe value of constant they 0 do not fail
628,ex cfile exarg t eap endif intres if eap cmdidx cmd eap cmdidx cmd eap cmdidx cmd wp curwin ifdef feat autocmd switch eap cmdidx ex cfile exarg t eap if eap arg nul set string option direct char u ef 1 eap arg opt free 0 if eap cmdidx cmd eap cmdidx cmd eap cmdidx cmd wp curwin this function is used by the cfile and commands ,patch 8 0 1414 accessing freed memory in problem accessing freed memory in solution get the current window after executing autocommands yegappan lakshmanan closes , patch 7 4 abs problem insufficient test load libvterm solution add more tests for some situations dominique pelle
629,static char features static int included patches add new patch number below this line 857 856 ,updated for version 7 3 857 problem the quitpre autocommand event does not trigger for qa and solution trigger the event , patch 8 2 1175 vim9 cannot use a argument in operator for method get being allowed problem vim9 no type break when skipping directive for any solution recognize a function level closes 7441
630,static char features static int included patches add new patch number below this line 931 930 ,patch 8 2 0931 some about beos remain problem some about beos remain solution remove beos from the help and other files emir sari closes 6221 , patch 8 0 1649 get code from code are not recognized problem outdated and diff mode are not available up solution missing comment matt doug r3812
631,init longversion void strlen vim version date only strlen date time longversion char alloc len longversion char alloc unsigned len if longversion null longversion vim version long else static char features static int included patches add new patch number below this line 156 155 ,patch 8 1 0156 ms windows compiler warning problem ms windows compiler warning solution add a type cast mike williams , updated for version 7 4 085 problem ignoring line completion blinking viminfo is wrong line solution remove and write commands in a message when events then handling a line just
632,static char features static int included patches add new patch number below this line 617 616 ,patch 8 0 0617 hardcopy test hangs on ms windows problem hardcopy test hangs on ms windows solution check the postscript feature is supported , patch 8 0 1227 closure undesired changes for 12 are clumsy problem no test feature for put menu in sync solution avoid s390x argument types closes ritchie
